CustomerID,Churn_Probability,Risk_Category,MonthlyCharges,Contract,Tenure
5356-RHIPP,0.883,High Risk,20.2,Month-to-month,1
5956-VKDTT,0.88,High Risk,74.35,Month-to-month,5
2091-RFFBA,0.88,High Risk,73.9,Month-to-month,31
9367-WXLCH,0.88,High Risk,84.5,Month-to-month,8
7851-FLGGQ,0.88,High Risk,44.65,Month-to-month,1
2778-OCLGR,0.88,High Risk,39.1,Month-to-month,24
5567-WSELE,0.88,High Risk,94.6,Month-to-month,3
7595-EUIVN,0.88,High Risk,75.8,Month-to-month,1
3946-MHCZW,0.88,High Risk,50.9,Month-to-month,1
2952-QAYZF,0.88,High Risk,85.3,Month-to-month,5
7180-PISOG,0.88,High Risk,74.5,Month-to-month,1
7495-OOKFY,0.88,High Risk,80.65,Month-to-month,8
4846-WHAFZ,0.88,High Risk,76.5,Month-to-month,37
5261-QSHQM,0.88,High Risk,24.45,Month-to-month,4
8063-RJYNF,0.88,High Risk,94.25,Month-to-month,16
7613-LLQFO,0.88,High Risk,84.45,Month-to-month,12
1455-UGQVH,0.88,High Risk,98.5,Month-to-month,10
1660-HSOOQ,0.88,High Risk,49.65,Month-to-month,1
2959-MJHIC,0.88,High Risk,80.35,Month-to-month,4
2951-QOQTK,0.88,High Risk,80.8,Month-to-month,4
1602-IJQQE,0.88,High Risk,75.35,Month-to-month,4
9606-PBKBQ,0.88,High Risk,85.0,Month-to-month,32
0328-GRPMV,0.88,High Risk,70.1,Month-to-month,1
6029-WTIPC,0.88,High Risk,101.1,Month-to-month,37
7249-WBIYX,0.88,High Risk,85.6,Month-to-month,10
8185-UPYBR,0.88,High Risk,75.5,Month-to-month,6
7156-MHUGY,0.88,High Risk,90.5,Month-to-month,13
6198-ZFIOJ,0.88,High Risk,75.6,Month-to-month,5
4910-AQFFX,0.88,High Risk,79.35,Month-to-month,9
5293-WXJAK,0.88,High Risk,104.05,Month-to-month,11
6513-EECDB,0.88,High Risk,73.55,Month-to-month,1
6110-OHIHY,0.88,High Risk,79.25,Month-to-month,3
8267-ZNYVZ,0.88,High Risk,103.75,One year,33
8943-URTMR,0.88,High Risk,79.65,Month-to-month,2
9840-DVNDC,0.88,High Risk,80.5,Month-to-month,6
0947-MUGVO,0.88,High Risk,73.65,Month-to-month,20
0345-HKJVM,0.88,High Risk,89.3,Month-to-month,6
3217-FZDMN,0.88,High Risk,94.45,Month-to-month,8
7508-MYBOG,0.88,High Risk,86.1,Month-to-month,14
7028-DVOIQ,0.88,High Risk,99.05,Month-to-month,35
8473-VUVJN,0.88,High Risk,73.65,Month-to-month,1
8481-YYXWG,0.88,High Risk,89.35,Month-to-month,5
1567-DSCIC,0.88,High Risk,94.0,Month-to-month,8
4702-IOQDC,0.88,High Risk,70.1,Month-to-month,1
7563-BIUPC,0.88,High Risk,80.6,Month-to-month,5
9809-IMGCQ,0.88,High Risk,96.7,Month-to-month,22
6298-QDFNH,0.88,High Risk,79.35,Month-to-month,22
7153-OANIO,0.8792,High Risk,69.95,Month-to-month,1
7839-QRKXN,0.8758,High Risk,20.2,Month-to-month,1
4629-NRXKX,0.87,High Risk,70.4,Month-to-month,2
8382-SHQEH,0.87,High Risk,84.9,Month-to-month,8
6467-CHFZW,0.87,High Risk,99.35,Month-to-month,47
8642-GVWRF,0.87,High Risk,79.7,Month-to-month,2
5655-JSMZM,0.87,High Risk,96.2,Month-to-month,49
7120-RFMVS,0.87,High Risk,84.5,Month-to-month,1
4361-BKAXE,0.87,High Risk,114.5,Month-to-month,41
5204-QZXPU,0.87,High Risk,39.65,Month-to-month,19
0940-OUQEC,0.87,High Risk,80.7,Month-to-month,10
5976-JCJRH,0.87,High Risk,70.3,Month-to-month,10
9734-YWGEX,0.87,High Risk,98.3,Month-to-month,9
5087-SUURX,0.87,High Risk,39.05,Month-to-month,18
3744-ZRRDZ,0.87,High Risk,82.35,Month-to-month,21
4759-TRPLW,0.87,High Risk,70.4,Month-to-month,1
2154-KVJFF,0.87,High Risk,79.75,Month-to-month,15
9190-MFJLN,0.87,High Risk,95.9,Month-to-month,19
3097-NQYSN,0.87,High Risk,86.85,Month-to-month,2
4369-HTUIF,0.87,High Risk,85.15,Month-to-month,6
3841-CONLJ,0.87,High Risk,35.0,Month-to-month,1
7142-HVGBG,0.87,High Risk,103.0,Month-to-month,43
4009-ALQFH,0.87,High Risk,99.5,Month-to-month,25
2982-VPSGI,0.87,High Risk,94.0,Month-to-month,11
2845-HSJCY,0.87,High Risk,87.25,Month-to-month,14
8808-ELEHO,0.87,High Risk,81.25,Month-to-month,8
7056-IMHCC,0.87,High Risk,101.9,Month-to-month,53
8922-LIEGH,0.87,High Risk,89.7,Month-to-month,25
0576-WNXXC,0.87,High Risk,95.55,Month-to-month,27
4817-QRJSX,0.87,High Risk,81.0,Month-to-month,10
2990-HWIML,0.87,High Risk,89.5,Month-to-month,6
9444-JTXHZ,0.87,High Risk,76.2,Month-to-month,1
0611-DFXKO,0.87,High Risk,89.0,Month-to-month,20
4277-PVRAN,0.87,High Risk,80.1,Month-to-month,8
6618-RYATB,0.87,High Risk,79.55,Month-to-month,1
8802-UNOJF,0.87,High Risk,83.8,Month-to-month,12
1415-YFWLT,0.87,High Risk,89.3,Month-to-month,1
3165-HDOEW,0.87,High Risk,45.85,Month-to-month,1
6330-JKLPC,0.87,High Risk,80.5,Month-to-month,11
4929-BSTRX,0.87,High Risk,53.55,Month-to-month,1
3106-ULWFW,0.87,High Risk,85.2,Month-to-month,8
8651-ENBZX,0.87,High Risk,106.0,One year,60
1731-TVIUK,0.87,High Risk,93.5,Month-to-month,4
8868-WOZGU,0.87,High Risk,105.7,Month-to-month,28
1867-BDVFH,0.87,High Risk,74.35,Month-to-month,11
8290-YWKHZ,0.87,High Risk,93.2,Month-to-month,32
8065-YKXKD,0.87,High Risk,74.75,Month-to-month,10
4822-NGOCH,0.87,High Risk,84.45,Month-to-month,13
5318-IXUZF,0.87,High Risk,87.15,Month-to-month,2
1925-TIBLE,0.87,High Risk,86.5,Month-to-month,7
9158-VCTQB,0.87,High Risk,113.6,Month-to-month,41
7394-FKDNK,0.87,High Risk,89.45,Month-to-month,9
3070-DVEYC,0.87,High Risk,73.75,Month-to-month,7
2180-DXNEG,0.87,High Risk,96.0,Month-to-month,12
5747-PMBSQ,0.87,High Risk,92.5,Month-to-month,10
7786-WBJYI,0.87,High Risk,77.95,Month-to-month,4
2359-KMGLI,0.87,High Risk,80.25,Month-to-month,24
2568-OIADY,0.87,High Risk,99.5,Month-to-month,37
3319-DWOEP,0.87,High Risk,95.75,Month-to-month,6
2672-DZUOY,0.87,High Risk,25.15,Month-to-month,1
1853-UDXBW,0.8617,High Risk,70.0,Month-to-month,1
1771-OADNZ,0.86,High Risk,95.9,Month-to-month,29
2718-GAXQD,0.86,High Risk,46.0,Month-to-month,4
0378-TOVMS,0.86,High Risk,85.8,Month-to-month,3
3737-GCSPV,0.86,High Risk,96.2,Month-to-month,11
0872-NXJYS,0.86,High Risk,79.55,Month-to-month,9
2719-BDAQO,0.86,High Risk,93.85,Month-to-month,17
0023-XUOPT,0.86,High Risk,94.1,Month-to-month,13
9961-JBNMK,0.86,High Risk,96.8,Month-to-month,21
3068-OMWZA,0.86,High Risk,88.8,Month-to-month,1
6689-TCZHQ,0.86,High Risk,78.95,Month-to-month,5
4598-XLKNJ,0.86,High Risk,98.5,Month-to-month,25
2026-TGDHM,0.86,High Risk,79.3,Month-to-month,7
6347-DCUIK,0.86,High Risk,74.15,Month-to-month,10
0094-OIFMO,0.86,High Risk,95.0,Month-to-month,11
6646-VRFOL,0.86,High Risk,103.85,Month-to-month,53
3329-WDIOK,0.86,High Risk,50.6,Month-to-month,3
6328-ZPBGN,0.86,High Risk,95.15,Month-to-month,11
9058-CBREO,0.86,High Risk,50.55,Month-to-month,1
3198-VELRD,0.86,High Risk,84.75,Month-to-month,3
3440-JPSCL,0.86,High Risk,99.95,Month-to-month,6
2472-OVKUP,0.86,High Risk,91.0,Month-to-month,6
2506-CLAKW,0.86,High Risk,98.15,Month-to-month,6
0506-LVNGN,0.86,High Risk,75.55,Month-to-month,5
6821-BUXUX,0.86,High Risk,96.65,Month-to-month,13
0322-CHQRU,0.86,High Risk,45.35,Month-to-month,2
1612-EOHDH,0.86,High Risk,45.15,Month-to-month,1
4236-XPXAV,0.86,High Risk,99.15,Month-to-month,5
0067-DKWBL,0.86,High Risk,49.25,Month-to-month,2
7783-YKGDV,0.86,High Risk,99.7,Month-to-month,12
2309-OSFEU,0.86,High Risk,33.9,Month-to-month,10
9689-PTNPG,0.86,High Risk,80.25,Month-to-month,2
9189-JWSHV,0.86,High Risk,93.55,Month-to-month,24
2962-XPMCQ,0.86,High Risk,45.15,Month-to-month,2
9992-RRAMN,0.86,High Risk,85.1,Month-to-month,22
4763-PGDPO,0.86,High Risk,70.4,Month-to-month,4
3926-CUQZX,0.86,High Risk,45.1,Month-to-month,1
5520-FVEWJ,0.86,High Risk,84.5,Month-to-month,12
1976-CFOCS,0.86,High Risk,46.0,Month-to-month,1
1320-HTRDR,0.86,High Risk,75.5,Month-to-month,3
4201-JMNGR,0.86,High Risk,55.8,Month-to-month,1
6876-ADESB,0.86,High Risk,48.95,Month-to-month,1
5028-GZLDO,0.86,High Risk,70.7,Month-to-month,2
5561-NWEVX,0.86,High Risk,79.2,Month-to-month,2
4013-UBXWQ,0.86,High Risk,74.65,Month-to-month,7
5380-WJKOV,0.86,High Risk,106.35,Month-to-month,34
1075-BGWOH,0.86,High Risk,98.75,Month-to-month,16
9957-YODKZ,0.86,High Risk,80.8,Month-to-month,6
8417-FMLZI,0.86,High Risk,83.55,Month-to-month,6
6326-MTTXK,0.86,High Risk,100.85,Month-to-month,8
3754-DXMRT,0.86,High Risk,44.15,Month-to-month,2
5669-SRAIP,0.86,High Risk,39.5,Month-to-month,5
9722-UJOJR,0.86,High Risk,70.75,Month-to-month,29
1704-NRWYE,0.86,High Risk,80.85,Month-to-month,9
3494-JCHRQ,0.8528,High Risk,70.05,Month-to-month,1
1866-RZZQS,0.85,High Risk,98.4,Month-to-month,41
8988-ECPJR,0.85,High Risk,79.6,Month-to-month,34
6702-OHFWR,0.85,High Risk,43.3,Month-to-month,1
6777-TGHTM,0.85,High Risk,106.95,One year,53
7384-GHBPI,0.85,High Risk,35.15,Month-to-month,3
2528-HFYZX,0.85,High Risk,76.45,Month-to-month,17
7242-QZLXF,0.85,High Risk,25.3,Month-to-month,1
1658-BYGOY,0.85,High Risk,95.45,Month-to-month,18
6615-NGGZJ,0.85,High Risk,100.55,Month-to-month,14
8739-WWKDU,0.85,High Risk,89.5,Month-to-month,25
6127-ISGTU,0.85,High Risk,84.95,Month-to-month,16
4184-TJFAN,0.85,High Risk,88.3,Month-to-month,3
6437-UKHMV,0.85,High Risk,79.7,Month-to-month,7
1597-FZREH,0.85,High Risk,76.4,Month-to-month,2
4145-UQXUQ,0.85,High Risk,92.1,Month-to-month,8
9647-ERGBE,0.85,High Risk,100.05,Month-to-month,30
9524-EGPJC,0.85,High Risk,90.1,Month-to-month,18
6000-APYLU,0.85,High Risk,80.8,Month-to-month,9
7831-QGOXH,0.85,High Risk,85.2,Month-to-month,18
9747-DDZOS,0.85,High Risk,73.5,Month-to-month,1
1428-GTBJJ,0.85,High Risk,74.55,Month-to-month,11
5908-QMGOE,0.85,High Risk,74.2,Month-to-month,15
8650-RHRKE,0.85,High Risk,29.65,Month-to-month,4
9191-MYQKX,0.85,High Risk,75.15,Month-to-month,7
3393-FMZPV,0.85,High Risk,100.25,Month-to-month,25
6379-RXJRQ,0.85,High Risk,70.1,Month-to-month,10
5649-TJHOV,0.85,High Risk,36.5,Month-to-month,27
1915-IOFGU,0.85,High Risk,70.5,Month-to-month,1
0407-BDJKB,0.85,High Risk,95.75,Month-to-month,60
9369-XFEHK,0.85,High Risk,80.6,Month-to-month,33
1024-VRZHF,0.85,High Risk,74.95,Month-to-month,11
7587-RZNME,0.85,High Risk,43.3,Month-to-month,3
7503-QQRVF,0.85,High Risk,74.3,Month-to-month,16
4816-LXZYW,0.85,High Risk,79.15,Month-to-month,23
1455-ESIQH,0.85,High Risk,89.1,Month-to-month,1
9124-LHCJQ,0.85,High Risk,85.45,Month-to-month,1
5276-KQWHG,0.85,High Risk,69.6,Month-to-month,2
0742-NXBGR,0.84,High Risk,82.3,Month-to-month,1
3538-WZPHD,0.84,High Risk,29.6,Month-to-month,3
6769-DYBQN,0.84,High Risk,85.0,Month-to-month,46
6892-XPFPU,0.84,High Risk,104.25,Month-to-month,24
4439-JMPMT,0.84,High Risk,85.75,Month-to-month,5
5515-IDEJJ,0.84,High Risk,19.9,Month-to-month,1
5868-YWPDW,0.84,High Risk,84.2,Month-to-month,6
9095-HFAFX,0.84,High Risk,81.0,Month-to-month,5
1254-IZEYF,0.84,High Risk,99.95,Month-to-month,31
9546-CQJSU,0.84,High Risk,91.4,Month-to-month,2
3751-KTZEL,0.84,High Risk,35.05,Month-to-month,1
4391-RESHN,0.84,High Risk,104.05,Month-to-month,23
4735-ASGMA,0.84,High Risk,98.35,Month-to-month,26
2320-JRSDE,0.84,High Risk,19.9,Month-to-month,1
2685-SREOM,0.84,High Risk,89.1,Month-to-month,25
2025-JKFWI,0.84,High Risk,99.0,Month-to-month,13
5923-GXUOC,0.84,High Risk,104.4,Month-to-month,10
4433-JCGCG,0.84,High Risk,101.0,Month-to-month,46
4572-DVCGN,0.84,High Risk,80.25,Month-to-month,10
5376-DEQCP,0.84,High Risk,70.6,Month-to-month,1
8429-XIBUM,0.84,High Risk,101.35,Month-to-month,22
5729-KLZAR,0.84,High Risk,80.85,Month-to-month,4
2842-JTCCU,0.84,High Risk,46.05,Month-to-month,2
8623-TMRBY,0.84,High Risk,84.2,Month-to-month,51
4013-TLDHQ,0.84,High Risk,78.25,Month-to-month,19
4154-AQUGT,0.84,High Risk,89.05,Month-to-month,13
7279-BUYWN,0.84,High Risk,113.2,Month-to-month,41
3891-PUQOD,0.84,High Risk,59.2,Month-to-month,1
4817-VYYWS,0.84,High Risk,100.2,Month-to-month,30
9090-SGQXL,0.84,High Risk,105.3,Month-to-month,68
0886-QGENL,0.84,High Risk,101.25,Month-to-month,27
2108-XWMPY,0.84,High Risk,35.45,Month-to-month,3
0578-SKVMF,0.84,High Risk,83.3,Month-to-month,22
3797-VTIDR,0.84,High Risk,23.45,Month-to-month,1
7321-PKUYW,0.84,High Risk,90.15,Month-to-month,11
4548-SDBKE,0.84,High Risk,85.2,Month-to-month,5
3685-YLCMQ,0.84,High Risk,104.65,One year,58
1907-UBQFC,0.84,High Risk,72.85,Month-to-month,10
9907-SWKKF,0.84,High Risk,25.05,Month-to-month,1
9560-ARGQJ,0.84,High Risk,81.0,Month-to-month,16
4317-VTEOA,0.84,High Risk,50.75,Month-to-month,1
3398-ZOUAA,0.84,High Risk,69.1,Month-to-month,21
5130-IEKQT,0.84,High Risk,105.95,Month-to-month,25
7395-IGJOS,0.84,High Risk,81.5,Month-to-month,17
0415-MOSGF,0.84,High Risk,44.4,Month-to-month,1
7181-BQYBV,0.84,High Risk,102.45,Month-to-month,1
1565-RHDJD,0.84,High Risk,84.05,Month-to-month,4
9430-FRQOC,0.84,High Risk,87.1,Month-to-month,4
9725-SCPZG,0.84,High Risk,90.85,Month-to-month,1
4631-OACRM,0.84,High Risk,79.4,Month-to-month,15
4077-CROMM,0.84,High Risk,104.2,Month-to-month,31
2955-PSXOE,0.835,High Risk,20.2,Month-to-month,1
4585-HETAI,0.83,High Risk,73.75,Month-to-month,4
0979-PHULV,0.83,High Risk,99.45,Month-to-month,69
0621-TWIEM,0.83,High Risk,45.55,Month-to-month,10
1583-IHQZE,0.83,High Risk,112.95,Month-to-month,12
9237-HQITU,0.83,High Risk,70.7,Month-to-month,2
9940-HPQPG,0.83,High Risk,91.75,Month-to-month,9
2873-ZLIWT,0.83,High Risk,84.85,Month-to-month,40
8111-SLLHI,0.83,High Risk,105.65,Month-to-month,39
8565-CLBZW,0.83,High Risk,89.85,Month-to-month,24
3668-QPYBK,0.83,High Risk,53.85,Month-to-month,2
9026-RNUJS,0.83,High Risk,50.35,Month-to-month,5
6961-VCPMC,0.83,High Risk,80.4,Month-to-month,46
7780-OTDSO,0.83,High Risk,99.4,Month-to-month,18
4208-UFFGW,0.83,High Risk,44.95,Month-to-month,2
5027-QPKTE,0.83,High Risk,69.35,Month-to-month,7
9637-EIHEQ,0.83,High Risk,50.8,Month-to-month,1
8640-SDGKB,0.83,High Risk,74.4,Month-to-month,4
6210-KBBPI,0.83,High Risk,99.45,Month-to-month,9
7641-EUYET,0.83,High Risk,100.7,Month-to-month,46
3663-MITLP,0.83,High Risk,101.25,Month-to-month,15
2979-SXESE,0.83,High Risk,94.4,Month-to-month,17
0093-XWZFY,0.83,High Risk,104.5,Month-to-month,40
2357-COQEK,0.83,High Risk,103.3,Month-to-month,28
8519-IMDHU,0.83,High Risk,85.6,Month-to-month,15
6204-IEUXJ,0.83,High Risk,80.1,Month-to-month,3
9436-ZBZCT,0.83,High Risk,89.95,Month-to-month,14
4818-QIUFN,0.83,High Risk,79.15,Month-to-month,20
8225-BTJAU,0.83,High Risk,79.25,Month-to-month,10
5834-ASPWA,0.83,High Risk,75.45,Month-to-month,1
7029-RPUAV,0.83,High Risk,100.45,Month-to-month,17
2691-NZETQ,0.83,High Risk,85.35,Month-to-month,9
5842-POCOP,0.83,High Risk,88.9,Month-to-month,5
8182-BJDSI,0.83,High Risk,89.95,Month-to-month,28
6221-AVQYL,0.83,High Risk,73.25,Month-to-month,2
4918-QLLIW,0.83,High Risk,53.4,Month-to-month,3
9283-LZQOH,0.83,High Risk,74.4,Month-to-month,13
5644-PDMZC,0.83,High Risk,89.5,Month-to-month,2
3096-IZETN,0.83,High Risk,78.1,Month-to-month,12
2344-JMOGN,0.83,High Risk,94.85,Month-to-month,9
6142-VSJQO,0.83,High Risk,44.35,Month-to-month,1
8740-XLHDR,0.83,High Risk,43.25,Month-to-month,5
5277-ZLOOR,0.83,High Risk,85.55,Month-to-month,2
7580-UGXNC,0.83,High Risk,54.85,Month-to-month,2
3957-LXOLK,0.83,High Risk,106.15,Month-to-month,28
1587-FKLZB,0.83,High Risk,99.5,Month-to-month,66
0836-SEYLU,0.83,High Risk,40.65,Month-to-month,9
3801-HMYNL,0.83,High Risk,89.15,Month-to-month,1
1541-ETJZO,0.83,High Risk,62.05,Month-to-month,1
5949-XIKAE,0.83,High Risk,83.55,Month-to-month,8
5609-CEBID,0.83,High Risk,94.1,Month-to-month,20
2984-MIIZL,0.83,High Risk,74.8,Month-to-month,4
6849-WLEYG,0.8207,High Risk,19.75,Month-to-month,1
0939-YAPAF,0.82,High Risk,100.25,Month-to-month,35
7488-MXJIV,0.82,High Risk,85.65,Month-to-month,4
4086-YQSNZ,0.82,High Risk,80.4,Month-to-month,3
7549-MYGPK,0.82,High Risk,100.55,Month-to-month,63
6845-RGTYS,0.82,High Risk,98.75,Month-to-month,47
0877-SDMBN,0.82,High Risk,103.95,One year,54
9269-CQOOL,0.82,High Risk,54.7,Month-to-month,3
2382-BCKQJ,0.82,High Risk,100.15,One year,62
4283-FUTGF,0.82,High Risk,79.85,Month-to-month,19
9415-DPEWS,0.82,High Risk,88.35,Month-to-month,18
5536-RTPWK,0.82,High Risk,99.05,Month-to-month,49
7479-NITWS,0.82,High Risk,89.35,Month-to-month,7
2640-PMGFL,0.82,High Risk,79.5,Month-to-month,27
2672-HUYVI,0.82,High Risk,91.1,Month-to-month,6
8816-VXNZD,0.82,High Risk,75.1,Month-to-month,1
4373-MAVJG,0.82,High Risk,90.9,Month-to-month,14
6311-UEUME,0.82,High Risk,78.9,Month-to-month,29
0709-TVGUR,0.82,High Risk,74.55,Month-to-month,9
4349-GFQHK,0.82,High Risk,54.35,Month-to-month,1
9507-EXLTT,0.82,High Risk,79.35,Month-to-month,1
3755-JBMNH,0.82,High Risk,71.8,Month-to-month,16
8066-POXGX,0.82,High Risk,35.1,Month-to-month,13
4132-KALRO,0.82,High Risk,100.85,Month-to-month,4
6331-EWIEB,0.82,High Risk,85.25,Month-to-month,20
0952-KMEEH,0.82,High Risk,98.15,Month-to-month,13
5949-EBSQK,0.82,High Risk,61.45,Month-to-month,4
7571-YXDAD,0.82,High Risk,74.9,Month-to-month,2
0519-XUZJU,0.82,High Risk,70.75,Month-to-month,1
4958-XCBDQ,0.82,High Risk,101.4,Month-to-month,35
7989-CHGTL,0.82,High Risk,19.6,Month-to-month,1
1264-BYWMS,0.82,High Risk,96.8,Month-to-month,55
8854-CCVSQ,0.82,High Risk,80.65,Month-to-month,18
0334-GDDSO,0.82,High Risk,81.35,Month-to-month,3
0895-DQHEW,0.82,High Risk,104.3,Month-to-month,54
9253-QXKBE,0.82,High Risk,94.45,Month-to-month,29
4927-WWOOZ,0.82,High Risk,91.45,Month-to-month,2
4612-THJBS,0.82,High Risk,104.75,One year,56
6804-GDMOI,0.82,High Risk,106.6,Two year,61
3374-LXDEV,0.82,High Risk,89.4,Month-to-month,13
5804-LEPIM,0.82,High Risk,70.35,Month-to-month,2
8775-LHDJH,0.82,High Risk,90.6,Month-to-month,1
8610-WFCJF,0.82,High Risk,95.6,Month-to-month,49
2239-JALAW,0.82,High Risk,103.25,One year,58
2037-SGXHH,0.82,High Risk,94.65,Month-to-month,38
3669-OYSJI,0.82,High Risk,46.2,Month-to-month,1
0461-CVKMU,0.82,High Risk,83.8,Month-to-month,23
8064-RAVOH,0.82,High Risk,49.85,Month-to-month,1
2725-KXXWT,0.82,High Risk,90.75,Month-to-month,1
5480-HPRRX,0.82,High Risk,25.3,Month-to-month,3
8361-LTMKD,0.82,High Risk,74.4,Month-to-month,4
0818-OCPZO,0.82,High Risk,81.45,Month-to-month,27
5899-MQZZL,0.82,High Risk,75.0,Month-to-month,13
4255-DDUOU,0.82,High Risk,20.5,Month-to-month,1
6906-ANDWJ,0.82,High Risk,74.9,Month-to-month,15
2592-SEIFQ,0.82,High Risk,24.75,Month-to-month,3
5590-BYNII,0.82,High Risk,100.75,Month-to-month,22
8824-RWFXJ,0.82,High Risk,56.15,Month-to-month,3
2082-OJVTK,0.82,High Risk,89.2,Month-to-month,29
6615-ZGEDR,0.8173,High Risk,19.7,Month-to-month,1
4102-OQUPX,0.81,High Risk,74.4,Month-to-month,1
5364-XYIRR,0.81,High Risk,94.65,Month-to-month,51
9239-ZBZZV,0.81,High Risk,47.95,Month-to-month,6
0260-ZDLGK,0.81,High Risk,72.9,Month-to-month,9
0378-NHQXU,0.81,High Risk,88.25,Month-to-month,17
8837-VVWLQ,0.81,High Risk,84.95,Month-to-month,8
4094-NSEDU,0.81,High Risk,94.25,Month-to-month,21
9787-XVQIU,0.81,High Risk,75.3,Month-to-month,1
4902-OHLSK,0.81,High Risk,98.65,Month-to-month,29
2397-BRLOM,0.81,High Risk,80.45,Month-to-month,8
7579-OOPEC,0.81,High Risk,50.15,Month-to-month,2
6402-ZFPPI,0.81,High Risk,102.8,Month-to-month,25
7979-CORPM,0.81,High Risk,90.55,Month-to-month,24
6661-HBGWL,0.81,High Risk,104.75,Month-to-month,42
4325-NFSKC,0.81,High Risk,90.6,Month-to-month,19
1197-BVMVG,0.81,High Risk,74.45,Month-to-month,4
5366-IJEQJ,0.81,High Risk,88.7,Month-to-month,20
3804-RVTGV,0.81,High Risk,103.85,Month-to-month,50
0875-CABNR,0.81,High Risk,84.6,Month-to-month,10
4074-SJFFA,0.81,High Risk,54.75,Month-to-month,1
3348-CFRNX,0.81,High Risk,92.35,Month-to-month,28
5016-ETTFF,0.81,High Risk,29.5,Month-to-month,10
3211-ILJTT,0.81,High Risk,70.4,Month-to-month,17
2911-UREFD,0.81,High Risk,55.9,Month-to-month,39
6413-XKKPU,0.81,High Risk,89.4,Month-to-month,17
6849-OYAMU,0.81,High Risk,100.0,One year,19
6686-YPGHK,0.81,High Risk,85.5,Month-to-month,47
6366-ZGQGL,0.81,High Risk,24.8,Month-to-month,1
3683-QKIUE,0.81,High Risk,50.8,Month-to-month,6
9710-ZUSHQ,0.81,High Risk,106.75,Month-to-month,37
5673-FSSMF,0.81,High Risk,60.15,Month-to-month,1
7379-POKDZ,0.81,High Risk,70.3,Month-to-month,3
0533-BNWKF,0.81,High Risk,85.45,Month-to-month,55
5244-IRFIH,0.81,High Risk,94.5,Month-to-month,33
3565-UNOCC,0.81,High Risk,99.05,Month-to-month,29
1196-AMORA,0.81,High Risk,73.6,Month-to-month,7
6910-HADCM,0.81,High Risk,76.35,Month-to-month,1
1597-LHYNC,0.81,High Risk,95.0,Month-to-month,26
3640-PHQXK,0.81,High Risk,89.9,Month-to-month,31
5931-FLJJF,0.81,High Risk,70.1,Month-to-month,7
8665-UTDHZ,0.81,High Risk,30.2,Month-to-month,1
6689-KXGBO,0.81,High Risk,50.55,Month-to-month,1
8374-XGEJJ,0.81,High Risk,101.0,Month-to-month,43
5442-XSDCW,0.81,High Risk,79.5,Month-to-month,11
9381-NDKME,0.81,High Risk,40.65,Month-to-month,24
2626-URJFX,0.81,High Risk,50.9,Month-to-month,4
0318-QUUOB,0.81,High Risk,80.55,Month-to-month,1
2462-XIIJB,0.81,High Risk,92.5,Month-to-month,5
6979-ZNSFF,0.81,High Risk,87.05,Month-to-month,8
9391-EOYLI,0.81,High Risk,80.45,Month-to-month,12
0004-TLHLJ,0.81,High Risk,73.9,Month-to-month,4
8806-EAGWC,0.81,High Risk,55.15,Month-to-month,3
7625-XCQRH,0.81,High Risk,76.5,Month-to-month,11
7603-USHJS,0.81,High Risk,73.75,Month-to-month,12
0348-SDKOL,0.81,High Risk,102.1,Month-to-month,58
3398-FSHON,0.81,High Risk,91.3,Month-to-month,12
3536-IQCTX,0.81,High Risk,85.3,Month-to-month,32
3247-ZVOUO,0.8,High Risk,85.55,Month-to-month,10
5208-HFSBT,0.8,High Risk,55.05,Month-to-month,2
0723-DRCLG,0.8,High Risk,74.45,Month-to-month,1
5493-SDRDQ,0.8,High Risk,55.1,Month-to-month,2
3317-HRTNN,0.8,High Risk,45.7,Month-to-month,5
8337-MSSXB,0.8,High Risk,86.3,Month-to-month,14
2568-BRGYX,0.8,High Risk,70.2,Month-to-month,4
6275-YDUVO,0.8,High Risk,86.2,Month-to-month,2
4628-CTTLA,0.8,High Risk,39.3,Month-to-month,57
4911-BANWH,0.8,High Risk,86.55,Month-to-month,31
4441-NIHPT,0.8,High Risk,74.3,Month-to-month,13
8861-HGGKB,0.8,High Risk,86.45,Month-to-month,10
2636-OHFMN,0.8,High Risk,48.55,Month-to-month,4
2108-YKQTY,0.8,High Risk,50.7,Month-to-month,4
2983-ZANRP,0.8,High Risk,73.55,Month-to-month,2
2189-WWOEW,0.8,High Risk,85.9,Month-to-month,15
3138-BKYAV,0.8,High Risk,85.35,Month-to-month,6
0032-PGELS,0.8,High Risk,30.5,Month-to-month,1
0637-UBJRP,0.8,High Risk,84.05,Month-to-month,13
5389-FFVKB,0.8,High Risk,80.3,Month-to-month,32
3791-LGQCY,0.8,High Risk,100.65,Month-to-month,56
5233-GEEAX,0.8,High Risk,29.4,Month-to-month,8
8496-EJAUI,0.8,High Risk,73.85,Month-to-month,19
4558-FANTW,0.8,High Risk,91.85,Month-to-month,17
3506-LCJDC,0.8,High Risk,19.95,Month-to-month,1
9330-IJWIO,0.8,High Risk,100.35,Month-to-month,13
8051-HJRLT,0.8,High Risk,70.55,Month-to-month,1
1493-AMTIE,0.8,High Risk,20.2,Month-to-month,1
0224-HJAPT,0.8,High Risk,47.15,Month-to-month,5
3566-HJGPK,0.8,High Risk,45.55,Month-to-month,1
6022-UGGSO,0.8,High Risk,74.4,Month-to-month,32
8914-RBTSB,0.8,High Risk,93.8,Month-to-month,31
